school,overallScore
careerfoundry,4.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,2.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,4.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,4.3
careerfoundry,4.3
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
careerfoundry,5.0
springboard,3.7
springboard,4.3
springboard,4.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.3
springboard,4.7
springboard,4.0
springboard,3.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.0
springboard,4.5
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,3.0
springboard,3.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,3.7
springboard,4.3
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,3.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,3.5
springboard,1.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,1.3
springboard,4.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,1.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,3.7
springboard,4.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,3.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.7
springboard,4.3
springboard,5.0
springboard,4.3
springboard,4.3
springboard,4.7
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,2.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.3
springboard,4.3
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,4.3
springboard,4.3
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,2.5
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,3.3
springboard,4.7
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.3
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,3.7
springboard,4.5
springboard,4.7
springboard,5.0
springboard,3.7
springboard,4.0
springboard,5.0
springboard,3.7
springboard,4.0
springboard,4.7
springboard,4.7
springboard,1.3
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.3
springboard,3.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,3.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.3
springboard,4.7
springboard,4.0
springboard,4.3
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.5
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,2.7
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,3.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,3.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.5
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,3.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,3.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,3.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.7
springboard,4.7
springboard,4.0
springboard,4.7
springboard,3.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.3
springboard,4.7
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,1.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.5
springboard,3.7
springboard,3.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.5
springboard,4.5
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,1.5
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.0
springboard,4.3
springboard,4.7
springboard,3.7
springboard,4.7
springboard,4.7
springboard,4.3
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.0
springboard,4.3
springboard,4.7
springboard,4.7
springboard,4.7
springboard,3.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,4.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,1.7
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.3
springboard,5.0
springboard,4.3
springboard,4.3
springboard,4.5
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,1.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.3
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.0
springboard,5.0
springboard,4.5
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,2.7
springboard,3.7
springboard,5.0
springboard,5.0
springboard,2.0
springboard,4.7
springboard,4.7
springboard,4.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,4.0
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,3.7
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,3.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,2.7
springboard,4.7
springboard,5.0
springboard,2.0
springboard,3.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.3
springboard,4.3
springboard,4.7
springboard,4.3
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,1.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,1.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,3.0
springboard,4.7
springboard,4.3
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.0
springboard,3.7
springboard,5.0
springboard,3.7
springboard,4.0
springboard,4.3
springboard,3.3
springboard,4.7
springboard,4.7
springboard,4.3
springboard,4.0
springboard,1.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,1.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.3
springboard,4.0
springboard,4.3
springboard,4.7
springboard,4.0
springboard,3.7
springboard,2.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.3
springboard,4.7
springboard,3.7
springboard,4.7
springboard,4.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.7
springboard,4.7
springboard,4.7
springboard,4.7
springboard,1.3
springboard,5.0
springboard,1.3
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,1.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.3
springboard,4.3
springboard,4.7
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.0
springboard,3.7
springboard,4.3
springboard,4.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,1.0
springboard,4.7
springboard,5.0
springboard,3.7
springboard,3.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.0
springboard,2.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.3
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,3.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,4.5
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,2.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.5
springboard,4.7
springboard,5.0
springboard,4.3
springboard,4.5
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.5
springboard,5.0
springboard,3.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.3
springboard,4.0
springboard,4.0
springboard,1.7
springboard,3.5
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,4.3
springboard,4.0
springboard,5.0
springboard,5.0
springboard,1.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,3.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.5
springboard,4.7
springboard,4.0
springboard,4.0
springboard,5.0
springboard,3.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.5
springboard,5.0
springboard,4.7
springboard,4.5
springboard,4.0
springboard,3.5
springboard,5.0
springboard,4.0
springboard,4.7
springboard,3.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.3
springboard,3.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,3.7
springboard,4.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.5
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.3
springboard,3.7
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.3
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,3.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,3.0
springboard,5.0
springboard,3.7
springboard,4.7
springboard,5.0
springboard,3.0
springboard,4.7
springboard,4.5
springboard,4.5
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,3.7
springboard,4.7
springboard,4.0
springboard,4.7
springboard,4.3
springboard,4.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.0
springboard,4.3
springboard,4.0
springboard,3.7
springboard,3.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.0
springboard,4.0
springboard,4.3
springboard,4.5
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,2.7
springboard,4.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,4.7
springboard,4.0
springboard,4.0
springboard,4.3
springboard,4.5
springboard,5.0
springboard,4.7
springboard,3.7
springboard,5.0
springboard,3.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.5
springboard,5.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.7
springboard,4.5
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,4.5
springboard,4.5
springboard,5.0
springboard,4.7
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.5
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.0
springboard,4.3
springboard,4.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,4.0
springboard,3.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,3.3
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,1.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,5.0
springboard,5.0
springboard,4.3
springboard,5.0
springboard,5.0
springboard,4.7
springboard,4.7
springboard,5.0
springboard,5.0
springboard,3.7
springboard,5.0
springboard,4.7
codesmith,5.0
codesmith,5.0
codesmith,4.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.0
codesmith,5.0
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.5
codesmith,3.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.5
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.3
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,3.7
codesmith,5.0
codesmith,3.7
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,5.0
codesmith,4.0
